ChoiceID,RespondentID,Referendum,HUC8BCG,HUC4BCG_base,HUC4BCG_scenario1,HUC4BCG_scenario2,MediumBCG_base,MediumBCG_scenario1,MediumBCG_scenario2,HUC4BCG_base_NL,HUC4BCG_scenario2_NL,MediumBCG_base_NL,MediumBCG_scenario2_NL,Cost_0,Cost_1,WQ_HUC8_0,WQ_HUC8_1,WQ_HUC4_0,WQ_HUC4_1,WQ_Medium_0,WQ_Medium_1,WQ_Large_0,WQ_Large_1,WQ_HUC4_NL_0,WQ_HUC4_NL_1,WQ_Medium_NL_0,WQ_Medium_NL_1,ASC_PercentInstate_0,ASC_PercentInstate_1,ASC_PercentInstate_NL_0,ASC_PercentInstate_NL_1,choice,ASC_0,ASC_1
11839,596,19,4,3.96,2,3,3.87,2,2.98,3.77,3,3.21,2.85,0,150,0,0,0,0,0,0,0,0,0,0,3.21,2.85,0,0,0,0,0,0,1
11840,596,20,4,3.96,2,3,3.87,2,2.98,3.77,3,3.21,2.85,0,500,0,0,0,0,0,0,0,0,0,0,3.21,2.72,0,0,0,0,0,0,1
11843,597,3,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,500,5,3,3.72,3,0,0,0,0,0,0,0,0,0,4.5389557,0,0,0,0,1
11844,597,4,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,20,5,5,3.72,3.4,0,0,0,0,0,0,0,0,0,4.5389557,0,0,1,0,1
11847,597,7,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,50,5,3,0,0,3.77,3,0,0,0,0,0,0,0,4.5389557,0,0,1,0,1
11848,597,8,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,20,5,5,0,0,3.77,3.5,0,0,0,0,0,0,0,4.5389557,0,0,1,0,1
11851,597,11,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,750,5,3,0,0,0,0,3.52,2.94,0,0,0,0,0,4.5389557,0,0,0,0,1
11852,597,12,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,250,5,5,0,0,0,0,3.52,3.11,0,0,0,0,0,4.5389557,0,0,0,0,1
11856,597,16,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,250,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1
11859,597,19,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,100,0,0,0,0,0,0,0,0,0,0,3.1,2.96,0,0,0,0,0,0,1
11860,597,20,5,3.72,2,3,3.77,2,3,3,3,3.1,2.96,0,20,0,0,0,0,0,0,0,0,0,0,3.1,2.28,0,0,0,0,1,0,1
11862,598,2,4,3.99,2,3,3.87,2,2.98,3.77,3,3.21,2.85,0,150,4,2,3.99,2,0,0,0,0,0,0,0,0,0,26.385092,0,0,0,0,1
11864,598,4,4,3.99,2,3,3.87,2,2.98,3.77,3,3.21,2.85,0,750,4,4,3.99,3.92,0,0,0,0,0,0,0,0,0,26.385092,0,0,0,0,1
11866,598,6,4,3.99,2,3,3.87,2,2.98,3.77,3,3.21,2.85,0,350,4,2,0,0,3.87,2,0,0,0,0,0,0,0,26.385092,0,0,0,0,1
11868,598,8,4,3.99,2,3,3.87,2,2.98,3.77,3,3.21,2.85,0,250,4,4,0,0,3.87,3.73,0,0,0,0,0,0,0,26.385092,0,0,0,0,1
11870,598,10,4,3.99,2,3,3.87,2,2.98,3.77,3,3.21,2.85,0,250,4,2,0,0,0,0,3.52,2,0,0,0,0,0,26.385092,0,0,0,0,1
11872,598,12,4,3.99,2,3,3.87,2,2.98,3.77,3,3.21,2.85,0,500,4,4,0,0,0,0,3.52,3.11,0,0,0,0,0,26.385092,0,0,0,0,1
11874,598,14,4,3.99,2,3,3.87,2,2.98,3.77,3,3.21,2.85,0,100,0,0,0,0,0,0,0,0,3.77,2,0,0,0,0,0,0,0,0,1
11876,598,16,4,3.99,2,3,3.87,2,2.98,3.77,3,3.21,2.85,0,200,0,0,0,0,0,0,0,0,3.77,3.55,0,0,0,0,0,0,0,0,1
11878,598,18,4,3.99,2,3,3.87,2,2.98,3.77,3,3.21,2.85,0,50,0,0,0,0,0,0,0,0,0,0,3.21,2,0,0,0,0,1,0,1
11880,598,20,4,3.99,2,3,3.87,2,2.98,3.77,3,3.21,2.85,0,150,0,0,0,0,0,0,0,0,0,0,3.21,2.72,0,0,0,0,0,0,1
11882,599,2,4,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,150,4,2,3.21,2,0,0,0,0,0,0,0,0,0,42.2747,0,0,1,0,1
11883,599,3,4,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,75,4,3,3.21,3,0,0,0,0,0,0,0,0,0,42.2747,0,0,1,0,1
11886,599,6,4,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,200,4,2,0,0,3.13,2,0,0,0,0,0,0,0,42.2747,0,0,1,0,1
11887,599,7,4,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,750,4,3,0,0,3.13,2.86,0,0,0,0,0,0,0,42.2747,0,0,0,0,1
11890,599,10,4,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,150,4,2,0,0,0,0,3.52,2,0,0,0,0,0,42.2747,0,0,1,0,1
11891,599,11,4,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,350,4,3,0,0,0,0,3.52,2.94,0,0,0,0,0,42.2747,0,0,1,0,1
11894,599,14,4,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,75,0,0,0,0,0,0,0,0,3.13,2,0,0,0,0,0,0,1,0,1
11895,599,15,4,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,350,0,0,0,0,0,0,0,0,3.13,3,0,0,0,0,0,0,1,0,1
11898,599,18,4,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,75,0,0,0,0,0,0,0,0,0,0,3.99,2,0,0,0,0,1,0,1
11899,599,19,4,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,200,0,0,0,0,0,0,0,0,0,0,3.99,3,0,0,0,0,1,0,1
11901,600,1,2,3.15,2,2.82,3.63,2,2.92,3.13,3,3.99,3,0,350,2,1,3.15,2.15,0,0,0,0,0,0,0,0,0,77.03692,0,0,0,0,1
11902,600,2,2,3.15,2,2.82,3.63,2,2.92,3.13,3,3.99,3,0,150,2,2,3.15,2,0,0,0,0,0,0,0,0,0,77.03692,0,0,1,0,1
11903,600,3,2,3.15,2,2.82,3.63,2,2.92,3.13,3,3.99,3,0,200,2,2,3.15,2.82,0,0,0,0,0,0,0,0,0,77.03692,0,0,1,0,1
11904,600,4,2,3.15,2,2.82,3.63,2,2.92,3.13,3,3.99,3,0,75,2,2,3.15,2.66,0,0,0,0,0,0,0,0,0,77.03692,0,0,1,0,1
11905,600,5,2,3.15,2,2.82,3.63,2,2.92,3.13,3,3.99,3,0,75,2,1,0,0,3.63,2.63,0,0,0,0,0,0,0,77.03692,0,0,1,0,1
11906,600,6,2,3.15,2,2.82,3.63,2,2.92,3.13,3,3.99,3,0,75,2,2,0,0,3.63,2,0,0,0,0,0,0,0,77.03692,0,0,1,0,1
11907,600,7,2,3.15,2,2.82,3.63,2,2.92,3.13,3,3.99,3,0,200,2,2,0,0,3.63,2.92,0,0,0,0,0,0,0,77.03692,0,0,0,0,1
11908,600,8,2,3.15,2,2.82,3.63,2,2.92,3.13,3,3.99,3,0,50,2,2,0,0,3.63,3.42,0,0,0,0,0,0,0,77.03692,0,0,1,0,1
11921,601,1,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,500,3,2,3,2,0,0,0,0,0,0,0,0,0,26.581074,0,0,1,0,1
11922,601,2,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,750,3,2,3,2,0,0,0,0,0,0,0,0,0,26.581074,0,0,1,0,1
11925,601,5,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,150,3,2,0,0,3.1,2.1,0,0,0,0,0,0,0,26.581074,0,0,1,0,1
11926,601,6,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,750,3,2,0,0,3.1,2,0,0,0,0,0,0,0,26.581074,0,0,1,0,1
11929,601,9,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,750,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,26.581074,0,0,1,0,1
11930,601,10,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,20,3,2,0,0,0,0,3.52,2,0,0,0,0,0,26.581074,0,0,1,0,1
11933,601,13,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,250,0,0,0,0,0,0,0,0,3.77,2.77,0,0,0,0,0,0,0,0,1
11934,601,14,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,200,0,0,0,0,0,0,0,0,3.77,2,0,0,0,0,0,0,0,0,1
11937,601,17,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,350,0,0,0,0,0,0,0,0,0,0,3.21,2.21,0,0,0,0,0,0,1
11938,601,18,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,75,0,0,0,0,0,0,0,0,0,0,3.21,2,0,0,0,0,0,0,1
11941,602,1,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,250,4,3,3.82,2.82,0,0,0,0,0,0,0,0,0,53.583557,0,0,0,0,1
11944,602,4,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,75,4,4,3.82,3.55,0,0,0,0,0,0,0,0,0,53.583557,0,0,1,0,1
11945,602,5,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,50,4,3,0,0,3.56,2.56,0,0,0,0,0,0,0,53.583557,0,0,1,0,1
11948,602,8,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,200,4,4,0,0,3.56,3.08,0,0,0,0,0,0,0,53.583557,0,0,0,0,1
11949,602,9,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,750,4,3,0,0,0,0,3.52,2.52,0,0,0,0,0,53.583557,0,0,1,0,1
11952,602,12,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,250,4,4,0,0,0,0,3.52,3.11,0,0,0,0,0,53.583557,0,0,1,0,1
11953,602,13,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,150,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,1
11957,602,17,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,500,0,0,0,0,0,0,0,0,0,0,3.63,2.63,0,0,0,0,0,0,1
11960,602,20,4,3.82,2,3,3.56,2,3,4,3,3.63,2.92,0,50,0,0,0,0,0,0,0,0,0,0,3.63,3.42,0,0,0,0,1,0,1
11973,603,13,5,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,50,0,0,0,0,0,0,0,0,4.53,3.53,0,0,0,0,0,0,1,0,1
11974,603,14,5,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,350,0,0,0,0,0,0,0,0,4.53,2,0,0,0,0,0,0,1,0,1
11975,603,15,5,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,500,0,0,0,0,0,0,0,0,4.53,3,0,0,0,0,0,0,0,0,1
11977,603,17,5,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,500,0,0,0,0,0,0,0,0,0,0,3.99,2.99,0,0,0,0,0,0,1
11978,603,18,5,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,250,0,0,0,0,0,0,0,0,0,0,3.99,2,0,0,0,0,1,0,1
11979,603,19,5,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,350,0,0,0,0,0,0,0,0,0,0,3.99,3,0,0,0,0,0,0,1
11980,603,20,5,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,250,0,0,0,0,0,0,0,0,0,0,3.99,3.72,0,0,0,0,0,0,1
11981,604,1,4,2.93,2,2.75,3.21,2,2.85,3.47,3,3.56,3,0,20,4,3,2.93,1.93,0,0,0,0,0,0,0,0,0,53.66411,0,0,1,0,1
11984,604,4,4,2.93,2,2.75,3.21,2,2.85,3.47,3,3.56,3,0,200,4,4,2.93,2.36,0,0,0,0,0,0,0,0,0,53.66411,0,0,0,0,1
11985,604,5,4,2.93,2,2.75,3.21,2,2.85,3.47,3,3.56,3,0,350,4,3,0,0,3.21,2.21,0,0,0,0,0,0,0,53.66411,0,0,0,0,1
11988,604,8,4,2.93,2,2.75,3.21,2,2.85,3.47,3,3.56,3,0,100,4,4,0,0,3.21,2.72,0,0,0,0,0,0,0,53.66411,0,0,0,0,1
11989,604,9,4,2.93,2,2.75,3.21,2,2.85,3.47,3,3.56,3,0,75,4,3,0,0,0,0,3.52,2.52,0,0,0,0,0,53.66411,0,0,0,0,1
11992,604,12,4,2.93,2,2.75,3.21,2,2.85,3.47,3,3.56,3,0,100,4,4,0,0,0,0,3.52,3.11,0,0,0,0,0,53.66411,0,0,0,0,1
11993,604,13,4,2.93,2,2.75,3.21,2,2.85,3.47,3,3.56,3,0,150,0,0,0,0,0,0,0,0,3.47,2.47,0,0,0,0,0,0,0,0,1
11996,604,16,4,2.93,2,2.75,3.21,2,2.85,3.47,3,3.56,3,0,20,0,0,0,0,0,0,0,0,3.47,2.94,0,0,0,0,0,0,0,0,1
11997,604,17,4,2.93,2,2.75,3.21,2,2.85,3.47,3,3.56,3,0,150,0,0,0,0,0,0,0,0,0,0,3.56,2.56,0,0,0,0,0,0,1
12000,604,20,4,2.93,2,2.75,3.21,2,2.85,3.47,3,3.56,3,0,20,0,0,0,0,0,0,0,0,0,0,3.56,3.08,0,0,0,0,1,0,1
12001,605,1,3,3.13,2,2.88,3.22,2,2.94,3.33,3,3.31,3,0,500,3,2,3.13,2.13,0,0,0,0,0,0,0,0,0,40.292557,0,0,1,0,1
12004,605,4,3,3.13,2,2.88,3.22,2,2.94,3.33,3,3.31,3,0,500,3,2,3.13,2.51,0,0,0,0,0,0,0,0,0,40.292557,0,0,1,0,1
12005,605,5,3,3.13,2,2.88,3.22,2,2.94,3.33,3,3.31,3,0,50,3,2,0,0,3.22,2.22,0,0,0,0,0,0,0,40.292557,0,0,0,0,1
12008,605,8,3,3.13,2,2.88,3.22,2,2.94,3.33,3,3.31,3,0,50,3,2,0,0,3.22,2.56,0,0,0,0,0,0,0,40.292557,0,0,1,0,1
12009,605,9,3,3.13,2,2.88,3.22,2,2.94,3.33,3,3.31,3,0,100,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,40.292557,0,0,0,0,1
12012,605,12,3,3.13,2,2.88,3.22,2,2.94,3.33,3,3.31,3,0,200,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,40.292557,0,0,0,0,1
12013,605,13,3,3.13,2,2.88,3.22,2,2.94,3.33,3,3.31,3,0,20,0,0,0,0,0,0,0,0,3.33,2.33,0,0,0,0,0,0,0,0,1
12016,605,16,3,3.13,2,2.88,3.22,2,2.94,3.33,3,3.31,3,0,50,0,0,0,0,0,0,0,0,3.33,2.65,0,0,0,0,0,0,0,0,1
12017,605,17,3,3.13,2,2.88,3.22,2,2.94,3.33,3,3.31,3,0,75,0,0,0,0,0,0,0,0,0,0,3.31,2.31,0,0,0,0,0,0,1
12020,605,20,3,3.13,2,2.88,3.22,2,2.94,3.33,3,3.31,3,0,150,0,0,0,0,0,0,0,0,0,0,3.31,2.61,0,0,0,0,0,0,1
12022,606,2,4,3.85,2,3,3.99,2,3,3.09,3,3.22,2.94,0,100,4,2,3.85,2,0,0,0,0,0,0,0,0,0,99.999916,0,0,1,0,1
12024,606,4,4,3.85,2,3,3.99,2,3,3.09,3,3.22,2.94,0,750,4,4,3.85,3.59,0,0,0,0,0,0,0,0,0,99.999916,0,0,0,0,1
12026,606,6,4,3.85,2,3,3.99,2,3,3.09,3,3.22,2.94,0,750,4,2,0,0,3.99,2,0,0,0,0,0,0,0,99.999916,0,0,1,0,1
12028,606,8,4,3.85,2,3,3.99,2,3,3.09,3,3.22,2.94,0,250,4,4,0,0,3.99,3.72,0,0,0,0,0,0,0,99.999916,0,0,0,0,1
12030,606,10,4,3.85,2,3,3.99,2,3,3.09,3,3.22,2.94,0,200,4,2,0,0,0,0,3.52,2,0,0,0,0,0,99.999916,0,0,0,0,1
12032,606,12,4,3.85,2,3,3.99,2,3,3.09,3,3.22,2.94,0,20,4,4,0,0,0,0,3.52,3.11,0,0,0,0,0,99.999916,0,0,0,0,1
12034,606,14,4,3.85,2,3,3.99,2,3,3.09,3,3.22,2.94,0,100,0,0,0,0,0,0,0,0,3.09,2,0,0,0,0,0,0,0,0,1
12036,606,16,4,3.85,2,3,3.99,2,3,3.09,3,3.22,2.94,0,350,0,0,0,0,0,0,0,0,3.09,2.17,0,0,0,0,0,0,0,0,1
12038,606,18,4,3.85,2,3,3.99,2,3,3.09,3,3.22,2.94,0,20,0,0,0,0,0,0,0,0,0,0,3.22,2,0,0,0,0,1,0,1
12040,606,20,4,3.85,2,3,3.99,2,3,3.09,3,3.22,2.94,0,100,0,0,0,0,0,0,0,0,0,0,3.22,2.56,0,0,0,0,0,0,1
12049,607,9,3,3,2,3,3.1,2,2.96,3.33,3,3.31,3,0,20,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,73.41883,0,0,1,0,1
12050,607,10,3,3,2,3,3.1,2,2.96,3.33,3,3.31,3,0,350,3,2,0,0,0,0,3.52,2,0,0,0,0,0,73.41883,0,0,1,0,1
12051,607,11,3,3,2,3,3.1,2,2.96,3.33,3,3.31,3,0,20,3,3,0,0,0,0,3.52,2.94,0,0,0,0,0,73.41883,0,0,1,0,1
12052,607,12,3,3,2,3,3.1,2,2.96,3.33,3,3.31,3,0,350,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,73.41883,0,0,0,0,1
12053,607,13,3,3,2,3,3.1,2,2.96,3.33,3,3.31,3,0,100,0,0,0,0,0,0,0,0,3.33,2.33,0,0,0,0,0,0,1,0,1
12054,607,14,3,3,2,3,3.1,2,2.96,3.33,3,3.31,3,0,50,0,0,0,0,0,0,0,0,3.33,2,0,0,0,0,0,0,1,0,1
12055,607,15,3,3,2,3,3.1,2,2.96,3.33,3,3.31,3,0,750,0,0,0,0,0,0,0,0,3.33,3,0,0,0,0,0,0,0,0,1
12056,607,16,3,3,2,3,3.1,2,2.96,3.33,3,3.31,3,0,200,0,0,0,0,0,0,0,0,3.33,2.65,0,0,0,0,0,0,0,0,1
12061,608,1,4,3.45,2,3,3.1,2,2.96,3.67,2.93,3.63,2.92,0,350,4,3,3.45,2.45,0,0,0,0,0,0,0,0,0,57.43339,0,0,0,0,1
12062,608,2,4,3.45,2,3,3.1,2,2.96,3.67,2.93,3.63,2.92,0,750,4,2,3.45,2,0,0,0,0,0,0,0,0,0,57.43339,0,0,0,0,1
12063,608,3,4,3.45,2,3,3.1,2,2.96,3.67,2.93,3.63,2.92,0,350,4,3,3.45,3,0,0,0,0,0,0,0,0,0,57.43339,0,0,0,0,1
12064,608,4,4,3.45,2,3,3.1,2,2.96,3.67,2.93,3.63,2.92,0,20,4,4,3.45,2.91,0,0,0,0,0,0,0,0,0,57.43339,0,0,0,0,1
12073,608,13,4,3.45,2,3,3.1,2,2.96,3.67,2.93,3.63,2.92,0,200,0,0,0,0,0,0,0,0,3.67,2.67,0,0,0,0,0,0,0,0,1
12074,608,14,4,3.45,2,3,3.1,2,2.96,3.67,2.93,3.63,2.92,0,75,0,0,0,0,0,0,0,0,3.67,2,0,0,0,0,0,0,0,0,1
12075,608,15,4,3.45,2,3,3.1,2,2.96,3.67,2.93,3.63,2.92,0,500,0,0,0,0,0,0,0,0,3.67,2.93,0,0,0,0,0,0,0,0,1
12076,608,16,4,3.45,2,3,3.1,2,2.96,3.67,2.93,3.63,2.92,0,75,0,0,0,0,0,0,0,0,3.67,3.49,0,0,0,0,0,0,0,0,1
12089,609,9,3,3.21,2,3,3.13,2,2.86,3.55,3,3.31,3,0,350,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,22.960022,0,0,0,0,1
12090,609,10,3,3.21,2,3,3.13,2,2.86,3.55,3,3.31,3,0,500,3,2,0,0,0,0,3.52,2,0,0,0,0,0,22.960022,0,0,0,0,1
12091,609,11,3,3.21,2,3,3.13,2,2.86,3.55,3,3.31,3,0,75,3,3,0,0,0,0,3.52,2.94,0,0,0,0,0,22.960022,0,0,0,0,1
12092,609,12,3,3.21,2,3,3.13,2,2.86,3.55,3,3.31,3,0,250,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,22.960022,0,0,0,0,1
12093,609,13,3,3.21,2,3,3.13,2,2.86,3.55,3,3.31,3,0,150,0,0,0,0,0,0,0,0,3.55,2.55,0,0,0,0,0,0,0,0,1
12094,609,14,3,3.21,2,3,3.13,2,2.86,3.55,3,3.31,3,0,20,0,0,0,0,0,0,0,0,3.55,2,0,0,0,0,0,0,0,0,1
12095,609,15,3,3.21,2,3,3.13,2,2.86,3.55,3,3.31,3,0,150,0,0,0,0,0,0,0,0,3.55,3,0,0,0,0,0,0,0,0,1
12096,609,16,3,3.21,2,3,3.13,2,2.86,3.55,3,3.31,3,0,150,0,0,0,0,0,0,0,0,3.55,3.11,0,0,0,0,0,0,0,0,1
12103,610,3,4,3.45,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,500,4,3,3.45,3,0,0,0,0,0,0,0,0,0,57.43339,0,0,0,0,1
12104,610,4,4,3.45,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,150,4,4,3.45,2.91,0,0,0,0,0,0,0,0,0,57.43339,0,0,0,0,1
12107,610,7,4,3.45,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,50,4,3,0,0,3.1,2.96,0,0,0,0,0,0,0,57.43339,0,0,0,0,1
12108,610,8,4,3.45,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,100,4,4,0,0,3.1,2.28,0,0,0,0,0,0,0,57.43339,0,0,0,0,1
12111,610,11,4,3.45,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,150,4,3,0,0,0,0,3.52,2.94,0,0,0,0,0,57.43339,0,0,0,0,1
12112,610,12,4,3.45,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,100,4,4,0,0,0,0,3.52,3.11,0,0,0,0,0,57.43339,0,0,0,0,1
12115,610,15,4,3.45,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,50,0,0,0,0,0,0,0,0,3.77,3,0,0,0,0,0,0,0,0,1
12116,610,16,4,3.45,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,250,0,0,0,0,0,0,0,0,3.77,3.55,0,0,0,0,0,0,0,0,1
12119,610,19,4,3.45,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,75,0,0,0,0,0,0,0,0,0,0,3.21,2.85,0,0,0,0,0,0,1
12120,610,20,4,3.45,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,500,0,0,0,0,0,0,0,0,0,0,3.21,2.72,0,0,0,0,0,0,1
12125,611,5,4,3.58,2,2.93,3.87,2,2.98,4,3,3.63,2.92,0,750,4,3,0,0,3.87,2.87,0,0,0,0,0,0,0,59.140198,0,0,0,0,1
12126,611,6,4,3.58,2,2.93,3.87,2,2.98,4,3,3.63,2.92,0,50,4,2,0,0,3.87,2,0,0,0,0,0,0,0,59.140198,0,0,0,0,1
12127,611,7,4,3.58,2,2.93,3.87,2,2.98,4,3,3.63,2.92,0,500,4,3,0,0,3.87,2.98,0,0,0,0,0,0,0,59.140198,0,0,0,0,1
12128,611,8,4,3.58,2,2.93,3.87,2,2.98,4,3,3.63,2.92,0,750,4,4,0,0,3.87,3.73,0,0,0,0,0,0,0,59.140198,0,0,0,0,1
12129,611,9,4,3.58,2,2.93,3.87,2,2.98,4,3,3.63,2.92,0,750,4,3,0,0,0,0,3.52,2.52,0,0,0,0,0,59.140198,0,0,0,0,1
12130,611,10,4,3.58,2,2.93,3.87,2,2.98,4,3,3.63,2.92,0,250,4,2,0,0,0,0,3.52,2,0,0,0,0,0,59.140198,0,0,0,0,1
12131,611,11,4,3.58,2,2.93,3.87,2,2.98,4,3,3.63,2.92,0,750,4,3,0,0,0,0,3.52,2.94,0,0,0,0,0,59.140198,0,0,0,0,1
12132,611,12,4,3.58,2,2.93,3.87,2,2.98,4,3,3.63,2.92,0,750,4,4,0,0,0,0,3.52,3.11,0,0,0,0,0,59.140198,0,0,0,0,1
12149,612,9,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,75,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,42.2747,0,0,1,0,1
12150,612,10,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,50,3,2,0,0,0,0,3.52,2,0,0,0,0,0,42.2747,0,0,1,0,1
12151,612,11,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,350,3,3,0,0,0,0,3.52,2.94,0,0,0,0,0,42.2747,0,0,1,0,1
12152,612,12,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,500,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,42.2747,0,0,0,0,1
12153,612,13,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,500,0,0,0,0,0,0,0,0,3.13,2.13,0,0,0,0,0,0,1,0,1
12154,612,14,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,500,0,0,0,0,0,0,0,0,3.13,2,0,0,0,0,0,0,1,0,1
12155,612,15,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,20,0,0,0,0,0,0,0,0,3.13,3,0,0,0,0,0,0,0,0,1
12156,612,16,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,20,0,0,0,0,0,0,0,0,3.13,2.26,0,0,0,0,0,0,1,0,1
12162,613,2,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,20,4,2,3.72,2,0,0,0,0,0,0,0,0,0,85.53905,0,0,1,0,1
12164,613,4,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,200,4,4,3.72,3.4,0,0,0,0,0,0,0,0,0,85.53905,0,0,0,0,1
12166,613,6,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,150,4,2,0,0,3.77,2,0,0,0,0,0,0,0,85.53905,0,0,1,0,1
12168,613,8,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,350,4,4,0,0,3.77,3.5,0,0,0,0,0,0,0,85.53905,0,0,0,0,1
12170,613,10,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,100,4,2,0,0,0,0,3.52,2,0,0,0,0,0,85.53905,0,0,1,0,1
12172,613,12,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,50,4,4,0,0,0,0,3.52,3.11,0,0,0,0,0,85.53905,0,0,0,0,1
12174,613,14,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,350,0,0,0,0,0,0,0,0,2.82,2,0,0,0,0,0,0,0,0,1
12176,613,16,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,750,0,0,0,0,0,0,0,0,2.82,2.38,0,0,0,0,0,0,0,0,1
12178,613,18,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,75,0,0,0,0,0,0,0,0,0,0,3.13,2,0,0,0,0,0,0,1
12180,613,20,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,20,0,0,0,0,0,0,0,0,0,0,3.13,2.53,0,0,0,0,0,0,1
12189,614,9,4,3.47,2,3,3.56,2,3,3.21,3,3.13,2.86,0,200,4,3,0,0,0,0,3.52,2.52,0,0,0,0,0,99.99979,0,0,1,0,1
